DA_losses,DB_losses,D_losses,G_losses,gA_d_losses_synthetic,gA_losses_reconstructed,gB_d_losses_synthetic,gB_losses_reconstructed,reconstruction_losses
0.1907806,8.122156e-05,0.19086182,"[3.8439572, 0.13860945, 0.04720114, 0.9871887, 0.9986627]",0.13860945,0.9871887,0.04720114,0.9986627,1.9858514
0.20946899,3.6695357e-05,0.20950569,"[3.319693, 0.08144906, 0.052616168, 0.9812401, 0.9978008]",0.08144906,0.9812401,0.052616168,0.9978008,1.9790409
0.023029778,0.00018490391,0.023214683,"[3.0769963, 0.052473556, 0.058140974, 0.9730377, 0.99781317]",0.052473556,0.9730377,0.058140974,0.99781317,1.970851
0.009408954,1.6900784e-05,0.009425854,"[3.3494375, 0.07169103, 0.0658766, 0.97597706, 0.9977839]",0.07169103,0.97597706,0.0658766,0.9977839,1.973761
0.0766441,0.00015531265,0.076799415,"[3.0156684, 0.05501141, 0.05207547, 0.94688195, 0.99791753]",0.05501141,0.94688195,0.05207547,0.99791753,1.9447994
0.05111574,0.00031439352,0.051430132,"[3.0758915, 0.060624015, 0.04775871, 0.9938827, 0.9981816]",0.060624015,0.9938827,0.04775871,0.9981816,1.9920642
0.12244856,0.0001464346,0.122595,"[2.9335017, 0.04800698, 0.049215883, 0.9656042, 0.99566877]",0.04800698,0.9656042,0.049215883,0.99566877,1.961273
0.012895244,0.00015564343,0.013050888,"[3.53228, 0.12217909, 0.03341046, 0.97940695, 0.99697745]",0.12217909,0.97940695,0.03341046,0.99697745,1.9763844
0.005378,0.00016148904,0.005539489,"[3.4698975, 0.10064933, 0.048390508, 0.9892289, 0.99027014]",0.10064933,0.9892289,0.048390508,0.99027014,1.9794991
0.021160703,0.00025817397,0.021418877,"[2.943594, 0.06523015, 0.044627856, 0.8649157, 0.98009825]",0.06523015,0.8649157,0.044627856,0.98009825,1.845014
0.16132767,8.6820226e-05,0.16141449,"[3.154024, 0.06749048, 0.05052374, 0.98055625, 0.9933255]",0.06749048,0.98055625,0.05052374,0.9933255,1.9738817
0.07589301,6.254164e-05,0.07595555,"[3.8958898, 0.122873895, 0.069301225, 0.987231, 0.9869074]",0.122873895,0.987231,0.069301225,0.9869074,1.9741385
0.012633955,3.085406e-05,0.012664809,"[3.2727761, 0.0862843, 0.043927338, 0.97512656, 0.9955331]",0.0862843,0.97512656,0.043927338,0.9955331,1.9706597
0.003881858,2.9652934e-05,0.003911511,"[3.6225767, 0.102207966, 0.061836094, 0.98629, 0.9958463]",0.102207966,0.98629,0.061836094,0.9958463,1.9821362
0.5662961,0.00012839411,0.5664245,"[3.681785, 0.16523837, 0.049979746, 0.5378026, 0.9918013]",0.16523837,0.5378026,0.049979746,0.9918013,1.529604
0.113024175,4.481207e-05,0.11306899,"[2.9601161, 0.05992235, 0.04587254, 0.90786463, 0.9943025]",0.05992235,0.90786463,0.04587254,0.9943025,1.9021671
0.21992154,9.905506e-05,0.22002059,"[3.2366028, 0.085514255, 0.042437065, 0.9713419, 0.9857476]",0.085514255,0.9713419,0.042437065,0.9857476,1.9570894
0.009714243,4.2576892e-05,0.00975682,"[3.6051402, 0.10660863, 0.055795323, 0.98744893, 0.99365175]",0.10660863,0.98744893,0.055795323,0.99365175,1.9811007
0.040368363,1.2036778e-05,0.0403804,"[4.7915063, 0.23522834, 0.047357332, 0.96979624, 0.9958533]",0.23522834,0.96979624,0.047357332,0.9958533,1.9656496
0.018216936,2.8891787e-05,0.018245827,"[3.4521883, 0.09371469, 0.054645497, 0.97298706, 0.99559927]",0.09371469,0.97298706,0.054645497,0.99559927,1.9685863
0.001357735,0.00012217378,0.0014799088,"[3.422862, 0.09567513, 0.050381918, 0.9711994, 0.9910921]",0.09567513,0.9711994,0.050381918,0.9910921,1.9622915
0.0007873116,2.1721558e-05,0.00080903317,"[3.62792, 0.11099697, 0.053432044, 0.9874297, 0.9962]",0.11099697,0.9874297,0.053432044,0.9962,1.9836297
0.0024859475,1.2334131e-05,0.0024982817,"[3.1585646, 0.07172141, 0.04740353, 0.9697709, 0.99754417]",0.07172141,0.9697709,0.04740353,0.99754417,1.9673151
0.0005049542,3.2800912e-05,0.0005377551,"[3.1836703, 0.08010697, 0.041421685, 0.97570896, 0.9926749]",0.08010697,0.97570896,0.041421685,0.9926749,1.9683838
0.10188289,3.008426e-05,0.101912975,"[3.2030916, 0.049099565, 0.072877325, 0.98753166, 0.995791]",0.049099565,0.98753166,0.072877325,0.995791,1.9833226
0.042288646,1.1241273e-05,0.04229989,"[3.1816912, 0.056572463, 0.066061705, 0.9589605, 0.99638885]",0.056572463,0.9589605,0.066061705,0.99638885,1.9553493
0.01168206,3.1856107e-05,0.0117139155,"[3.340192, 0.09648288, 0.0407926, 0.97050256, 0.99693465]",0.09648288,0.97050256,0.0407926,0.99693465,1.9674373
0.004393002,2.9447696e-05,0.0044224495,"[3.1796174, 0.07786066, 0.045362335, 0.95326453, 0.9941229]",0.07786066,0.95326453,0.045362335,0.9941229,1.9473875
0.012188198,0.00011824786,0.012306446,"[3.3134818, 0.10760031, 0.028777083, 0.9606457, 0.9890624]",0.10760031,0.9606457,0.028777083,0.9890624,1.9497081
0.0043191104,8.4836975e-05,0.0044039474,"[3.3034286, 0.08768705, 0.04696988, 0.97083527, 0.986024]",0.08768705,0.97083527,0.04696988,0.986024,1.9568594
0.06964683,3.9505736e-05,0.06968633,"[3.7115364, 0.13615839, 0.040926132, 0.94419926, 0.9964919]",0.13615839,0.94419926,0.040926132,0.9964919,1.9406912
0.0016829171,1.1114085e-05,0.0016940312,"[3.19874, 0.08066154, 0.04284605, 0.96666175, 0.99700236]",0.08066154,0.96666175,0.04284605,0.99700236,1.963664
0.014214192,1.0222408e-05,0.014224414,"[3.6517625, 0.09795708, 0.07134207, 0.9614159, 0.9973549]",0.09795708,0.9614159,0.07134207,0.9973549,1.9587708
0.006149834,9.144656e-05,0.0062412806,"[3.420257, 0.09604064, 0.049497858, 0.97031343, 0.99455893]",0.09604064,0.97031343,0.049497858,0.99455893,1.9648724
0.027713839,4.3810447e-05,0.02775765,"[3.053875, 0.05788234, 0.053019624, 0.9520171, 0.99283814]",0.05788234,0.9520171,0.053019624,0.99283814,1.9448552
0.019151483,1.5084386e-05,0.019166566,"[3.2602935, 0.08423496, 0.045075756, 0.97078454, 0.99640167]",0.08423496,0.97078454,0.045075756,0.99640167,1.9671862
0.0004744848,7.9305144e-05,0.00055378996,"[2.8201485, 0.05500108, 0.0295124, 0.9804283, 0.99458545]",0.05500108,0.9804283,0.0295124,0.99458545,1.9750137
0.00117655,4.8920097e-05,0.0012254701,"[3.2438097, 0.08337561, 0.045176163, 0.9679753, 0.9903167]",0.08337561,0.9679753,0.045176163,0.9903167,1.958292
0.00074368564,2.3993396e-05,0.000767679,"[3.1159282, 0.07650737, 0.038190786, 0.9734737, 0.9954729]",0.07650737,0.9734737,0.038190786,0.9954729,1.9689467
0.0035529681,4.101046e-05,0.0035939787,"[3.0729184, 0.07706687, 0.034051288, 0.9674099, 0.99432695]",0.07706687,0.9674099,0.034051288,0.99432695,1.9617369
0.000329541,1.1775721e-05,0.00034131674,"[3.9768157, 0.13868366, 0.06096417, 0.9845742, 0.99576324]",0.13868366,0.9845742,0.06096417,0.99576324,1.9803374
0.0014060632,1.8697334e-05,0.0014247606,"[3.1239963, 0.07806406, 0.039499838, 0.9522547, 0.99610263]",0.07806406,0.9522547,0.039499838,0.99610263,1.9483573
0.0010212967,0.0001571498,0.0011784465,"[3.2480478, 0.07527666, 0.05450402, 0.97466534, 0.9755757]",0.07527666,0.97466534,0.05450402,0.9755757,1.9502411
0.005698884,4.2610685e-05,0.0057414947,"[2.9093523, 0.057095915, 0.037751254, 0.9696976, 0.9911829]",0.057095915,0.9696976,0.037751254,0.9911829,1.9608805
0.022288706,1.1899114e-05,0.022300605,"[2.982802, 0.06359901, 0.04356101, 0.9153517, 0.99584997]",0.06359901,0.9153517,0.04356101,0.99584997,1.9112017
0.03042767,1.9585856e-05,0.030447256,"[3.3865554, 0.101126276, 0.03947108, 0.98380053, 0.99678135]",0.101126276,0.98380053,0.03947108,0.99678135,1.9805819
0.0039690463,3.3104534e-05,0.0040021506,"[3.5074728, 0.10208881, 0.051465232, 0.97748715, 0.9944453]",0.10208881,0.97748715,0.051465232,0.9944453,1.9719324
0.0009755106,2.7989248e-05,0.0010034998,"[2.9150455, 0.05056105, 0.042695213, 0.9914489, 0.991034]",0.05056105,0.9914489,0.042695213,0.991034,1.9824829
0.00091303553,1.6976272e-05,0.0009300118,"[2.9958115, 0.057139065, 0.044057623, 0.9892641, 0.99458045]",0.057139065,0.9892641,0.044057623,0.99458045,1.9838445
0.0070804525,4.903329e-05,0.0071294857,"[3.2180767, 0.07630668, 0.04804058, 0.9848894, 0.98971456]",0.07630668,0.9848894,0.04804058,0.98971456,1.9746039
0.0024689592,6.668126e-05,0.0025356405,"[2.951712, 0.05292797, 0.047817726, 0.9566317, 0.9876233]",0.05292797,0.9566317,0.047817726,0.9876233,1.944255
0.0026806453,4.1810596e-05,0.002722456,"[3.0830894, 0.05394524, 0.05881545, 0.96686697, 0.9886156]",0.05394524,0.96686697,0.05881545,0.9886156,1.9554825
0.00042026798,7.131195e-05,0.00049157994,"[2.9796362, 0.049014136, 0.052490626, 0.97992307, 0.98466575]",0.049014136,0.97992307,0.052490626,0.98466575,1.9645889
0.0027368544,0.000105023355,0.0028418778,"[2.8629324, 0.054245066, 0.035356294, 0.98266333, 0.98425555]",0.054245066,0.98266333,0.035356294,0.98425555,1.966919
0.001292976,1.4110077e-05,0.0013070861,"[3.9969716, 0.15779053, 0.0451065, 0.9732623, 0.99473906]",0.15779053,0.9732623,0.0451065,0.99473906,1.9680014
0.00054658274,2.585699e-05,0.00057243975,"[3.3547075, 0.07764647, 0.060119998, 0.9799326, 0.9971102]",0.07764647,0.9799326,0.060119998,0.9971102,1.9770428
0.0014419914,9.255081e-05,0.0015345422,"[3.653095, 0.13718785, 0.031896174, 0.9674622, 0.9947927]",0.13718785,0.9674622,0.031896174,0.9947927,1.9622549
0.00027449272,7.2269984e-05,0.0003467627,"[3.4314995, 0.07740267, 0.06757163, 0.9834877, 0.9982686]",0.07740267,0.9834877,0.06757163,0.9982686,1.9817563
0.0026108632,4.4481538e-05,0.0026553448,"[3.578865, 0.09952843, 0.060693037, 0.97936165, 0.9972888]",0.09952843,0.97936165,0.060693037,0.9972888,1.9766505
0.021580122,9.0775975e-06,0.0215892,"[3.2089615, 0.058839094, 0.06362813, 0.9870743, 0.9972151]",0.058839094,0.9870743,0.06362813,0.9972151,1.9842894
0.011227103,2.4954796e-05,0.011252058,"[3.0955253, 0.06829202, 0.04338641, 0.98343503, 0.99530596]",0.06829202,0.98343503,0.04338641,0.99530596,1.9787409
0.39247468,2.0022668e-05,0.3924947,"[3.5874515, 0.12074113, 0.04025002, 0.9810431, 0.9964968]",0.12074113,0.9810431,0.04025002,0.9964968,1.9775399
0.0077553503,1.5989885e-05,0.00777134,"[4.0330753, 0.14382847, 0.060289953, 0.9972933, 0.9945981]",0.14382847,0.9972933,0.060289953,0.9945981,1.9918914
0.14657497,2.5313579e-05,0.14660029,"[3.6606197, 0.122425675, 0.05303486, 0.9124403, 0.99357414]",0.122425675,0.9124403,0.05303486,0.99357414,1.9060144
0.2360975,2.6405407e-05,0.2361239,"[3.7170475, 0.120521784, 0.05234531, 0.9914361, 0.9969404]",0.120521784,0.9914361,0.05234531,0.9969404,1.9883765
0.09081273,2.885656e-05,0.090841584,"[3.571846, 0.089808375, 0.07334841, 0.9436642, 0.99661386]",0.089808375,0.9436642,0.07334841,0.99661386,1.940278
0.020186432,3.9531264e-05,0.020225963,"[3.7588587, 0.12475577, 0.05744346, 0.9438002, 0.9930662]",0.12475577,0.9438002,0.05744346,0.9930662,1.9368664
0.14491275,3.7576734e-05,0.14495033,"[3.209827, 0.08250364, 0.04147635, 0.97787035, 0.99215674]",0.08250364,0.97787035,0.04147635,0.99215674,1.9700271
0.0074874233,2.3606146e-05,0.0075110295,"[3.2231908, 0.07966984, 0.045370355, 0.97681147, 0.9959774]",0.07966984,0.97681147,0.045370355,0.9959774,1.9727888
0.092761464,4.991994e-05,0.09281138,"[2.914649, 0.057103813, 0.046625752, 0.8822232, 0.99513036]",0.057103813,0.8822232,0.046625752,0.99513036,1.8773535
0.044080917,8.153172e-05,0.04416245,"[3.1813886, 0.09021917, 0.032276545, 0.9593675, 0.99706393]",0.09021917,0.9593675,0.032276545,0.99706393,1.9564314
0.009530663,1.802577e-05,0.009548688,"[3.2870698, 0.082584985, 0.048507527, 0.9821764, 0.993968]",0.082584985,0.9821764,0.048507527,0.993968,1.9761444
0.0011579146,1.575638e-05,0.001173671,"[3.4497766, 0.080791295, 0.06659968, 0.9819151, 0.9939519]",0.080791295,0.9819151,0.06659968,0.9939519,1.975867
0.00206764,2.7269663e-05,0.0020949095,"[3.6193013, 0.1052809, 0.057622194, 0.99663734, 0.993633]",0.1052809,0.99663734,0.057622194,0.993633,1.9902704
0.0070650256,1.3900384e-05,0.007078926,"[4.3206773, 0.17645521, 0.060512144, 0.95551664, 0.99548715]",0.17645521,0.95551664,0.060512144,0.99548715,1.9510038
0.0012312678,1.5175405e-05,0.0012464433,"[3.0786257, 0.067979194, 0.041382153, 0.9904513, 0.9945609]",0.067979194,0.9904513,0.041382153,0.9945609,1.9850122
0.070523515,8.311029e-05,0.07060663,"[3.577869, 0.11240178, 0.052681174, 0.9430062, 0.98403305]",0.11240178,0.9430062,0.052681174,0.98403305,1.9270393
0.013824847,7.479301e-05,0.013899639,"[3.20766, 0.07250749, 0.05161338, 0.98078775, 0.9856634]",0.07250749,0.98078775,0.05161338,0.9856634,1.9664512
0.009585721,2.7315129e-05,0.009613036,"[3.039295, 0.052415352, 0.053765792, 0.98606455, 0.99141914]",0.052415352,0.98606455,0.053765792,0.99141914,1.9774837
0.0010622748,7.170905e-05,0.0011339838,"[3.5975175, 0.10370932, 0.05856866, 0.98103195, 0.99370563]",0.10370932,0.98103195,0.05856866,0.99370563,1.9747376
0.0075228834,7.595025e-05,0.0075988336,"[3.2926922, 0.09468017, 0.03857554, 0.9642466, 0.9958884]",0.09468017,0.9642466,0.03857554,0.9958884,1.960135
0.0004583443,3.8238042e-05,0.00049658236,"[3.1820788, 0.06768205, 0.05295126, 0.9867098, 0.98903584]",0.06768205,0.9867098,0.05295126,0.98903584,1.9757457
0.0026732688,7.749627e-05,0.002750765,"[3.106266, 0.07192833, 0.043450844, 0.96555346, 0.98692095]",0.07192833,0.96555346,0.043450844,0.98692095,1.9524744
0.004645749,3.2440916e-05,0.0046781898,"[3.1696484, 0.07038617, 0.05050008, 0.96561056, 0.9951754]",0.07038617,0.96561056,0.05050008,0.9951754,1.960786
0.015832199,5.3240332e-05,0.015885439,"[3.4366965, 0.103992395, 0.0446115, 0.95405865, 0.9965991]",0.103992395,0.95405865,0.0446115,0.9965991,1.9506577
0.0075911754,1.9479938e-05,0.0076106554,"[3.124679, 0.062060844, 0.054189697, 0.96905637, 0.9931172]",0.062060844,0.96905637,0.054189697,0.9931172,1.9621736
0.0044207857,8.380069e-05,0.0045045866,"[3.635542, 0.12231115, 0.044953004, 0.96686983, 0.9960303]",0.12231115,0.96686983,0.044953004,0.9960303,1.9629002
0.0012960134,2.6295362e-05,0.0013223087,"[3.3750217, 0.08961829, 0.0493986, 0.9877319, 0.99712086]",0.08961829,0.9877319,0.0493986,0.99712086,1.9848528
0.0073109227,0.00011290231,0.007423825,"[3.1858015, 0.088628925, 0.037966073, 0.9400889, 0.9797626]",0.088628925,0.9400889,0.037966073,0.9797626,1.9198515
0.0009185027,3.6199046e-05,0.00095470174,"[3.3293047, 0.082995534, 0.054758865, 0.9595425, 0.9922182]",0.082995534,0.9595425,0.054758865,0.9922182,1.9517608
0.0010307976,4.2078344e-05,0.0010728759,"[3.1353698, 0.077721864, 0.040206593, 0.9615146, 0.9945706]",0.077721864,0.9615146,0.040206593,0.9945706,1.9560852
0.0041386355,8.7176726e-05,0.0042258124,"[2.9542313, 0.05641563, 0.044285428, 0.953182, 0.9940387]",0.05641563,0.953182,0.044285428,0.9940387,1.9472207
0.0013685902,7.023877e-05,0.0014388289,"[3.069501, 0.06342467, 0.047626127, 0.9686181, 0.99037486]",0.06342467,0.9686181,0.047626127,0.99037486,1.958993
0.00038667806,3.6724232e-05,0.0004234023,"[2.919589, 0.057542335, 0.03758129, 0.97576886, 0.9925841]",0.057542335,0.97576886,0.03758129,0.9925841,1.968353
0.014352589,2.5126377e-05,0.014377715,"[2.9771757, 0.068672694, 0.035695273, 0.9377467, 0.99574924]",0.068672694,0.9377467,0.035695273,0.99574924,1.933496
0.0024151572,6.851787e-05,0.002483675,"[2.854322, 0.04794082, 0.04187471, 0.96531355, 0.9908532]",0.04794082,0.96531355,0.04187471,0.9908532,1.9561667
0.0014187641,2.3926601e-05,0.0014426907,"[3.1131258, 0.059262738, 0.05533121, 0.97233427, 0.99485207]",0.059262738,0.97233427,0.05533121,0.99485207,1.9671863
0.0016791841,0.00012412618,0.0018033104,"[3.477108, 0.08698028, 0.06632588, 0.9601283, 0.98391825]",0.08698028,0.9601283,0.06632588,0.98391825,1.9440465
0.0018458399,8.788824e-05,0.0019337281,"[2.9311528, 0.047514398, 0.05111578, 0.9613563, 0.9834947]",0.047514398,0.9613563,0.05111578,0.9834947,1.9448509
0.010493703,8.7531495e-05,0.0105812345,"[3.0438073, 0.06363094, 0.045986265, 0.9608673, 0.986768]",0.06363094,0.9608673,0.045986265,0.986768,1.9476353
0.0014704717,3.6337708e-05,0.0015068095,"[3.2252746, 0.08114637, 0.042905245, 0.9887348, 0.99602365]",0.08114637,0.9887348,0.042905245,0.99602365,1.9847584
0.004254459,3.214058e-05,0.0042865993,"[3.0105739, 0.06164727, 0.041942757, 0.9831789, 0.99149466]",0.06164727,0.9831789,0.041942757,0.99149466,1.9746735
0.0018503561,7.71657e-05,0.0019275218,"[3.1816812, 0.08122168, 0.0393542, 0.9886074, 0.987315]",0.08122168,0.9886074,0.0393542,0.987315,1.9759223
0.0006698911,3.9864164e-05,0.00070975523,"[3.0703645, 0.07023776, 0.0405193, 0.9711001, 0.9916937]",0.07023776,0.9711001,0.0405193,0.9916937,1.9627938
0.00076861307,2.9658186e-05,0.00079827127,"[3.1232824, 0.069716185, 0.044490274, 0.9856676, 0.99555016]",0.069716185,0.9856676,0.044490274,0.99555016,1.9812177
0.012820572,1.7359465e-05,0.0128379315,"[2.9416935, 0.052752823, 0.0495805, 0.9220477, 0.9963126]",0.052752823,0.9220477,0.0495805,0.9963126,1.9183602
0.0006422531,2.3118635e-05,0.0006653717,"[3.1395824, 0.081158526, 0.035931602, 0.9714397, 0.99724126]",0.081158526,0.9714397,0.035931602,0.99724126,1.968681
0.0022403481,6.83211e-05,0.0023086693,"[3.438542, 0.09988234, 0.049317624, 0.9500306, 0.99651164]",0.09988234,0.9500306,0.049317624,0.99651164,1.9465423
0.0038347393,2.8043225e-05,0.0038627826,"[3.3865252, 0.09308041, 0.050029114, 0.96087754, 0.99455214]",0.09308041,0.96087754,0.050029114,0.99455214,1.9554297
0.063477,3.723454e-05,0.06351424,"[3.320472, 0.07851003, 0.05437788, 0.99651426, 0.99507856]",0.07851003,0.99651426,0.05437788,0.99507856,1.9915929
0.018938879,7.998177e-06,0.018946877,"[4.3102493, 0.17514972, 0.056379844, 0.99846363, 0.99649]",0.17514972,0.99846363,0.056379844,0.99649,1.9949536
0.009787532,3.489285e-05,0.0098224245,"[3.1674545, 0.073827945, 0.043780852, 0.99517584, 0.9961908]",0.073827945,0.99517584,0.043780852,0.9961908,1.9913666
0.0036850523,1.3831908e-05,0.0036988843,"[3.6984065, 0.1211089, 0.049513195, 0.99560326, 0.99658227]",0.1211089,0.99560326,0.049513195,0.99658227,1.9921856
0.002498992,3.6667592e-05,0.0025356596,"[3.1927679, 0.08230179, 0.04052258, 0.9669781, 0.997546]",0.08230179,0.9669781,0.04052258,0.997546,1.964524
0.0030262247,1.4682959e-05,0.0030409077,"[3.2656116, 0.07709538, 0.0503225, 0.9941561, 0.99727684]",0.07709538,0.9941561,0.0503225,0.99727684,1.9914329
0.0019405987,4.997779e-05,0.0019905765,"[2.9287028, 0.048798475, 0.048404943, 0.9618803, 0.9947884]",0.048798475,0.9618803,0.048404943,0.9947884,1.9566687
0.00015416225,2.9106917e-05,0.00018326916,"[3.0506318, 0.064309545, 0.042167637, 0.98901653, 0.9968434]",0.064309545,0.98901653,0.042167637,0.9968434,1.9858599
0.00014698933,2.1001397e-05,0.00016799073,"[3.1855187, 0.0768188, 0.043924604, 0.9816089, 0.99647576]",0.0768188,0.9816089,0.043924604,0.99647576,1.9780847
0.00028922386,3.4571895e-05,0.00032379574,"[3.258761, 0.081139736, 0.047587246, 0.979124, 0.99236715]",0.081139736,0.979124,0.047587246,0.99236715,1.9714911
0.0029759328,2.3461773e-05,0.0029993947,"[2.9038553, 0.05616801, 0.038712826, 0.96012175, 0.9949254]",0.05616801,0.96012175,0.038712826,0.9949254,1.9550471
7.3221105e-05,3.05524e-05,0.000103773506,"[3.1719966, 0.07623953, 0.042233735, 0.9966167, 0.9906473]",0.07623953,0.9966167,0.042233735,0.9906473,1.987264
0.0021861233,1.0614615e-05,0.0021967378,"[3.172606, 0.0601121, 0.060930777, 0.96565837, 0.99651885]",0.0601121,0.96565837,0.060930777,0.99651885,1.9621773
0.002286759,6.2093924e-05,0.0023488528,"[3.1232572, 0.05418131, 0.058943093, 0.99655247, 0.9954606]",0.05418131,0.99655247,0.058943093,0.9954606,1.9920131
0.00013920262,3.5647183e-05,0.0001748498,"[2.8705935, 0.054762397, 0.033929948, 0.98783654, 0.9958337]",0.054762397,0.98783654,0.033929948,0.9958337,1.9836702
0.0013720465,3.6524332e-05,0.0014085709,"[3.0115335, 0.070013076, 0.036365364, 0.95239097, 0.99535817]",0.070013076,0.95239097,0.036365364,0.99535817,1.9477491
0.000110085726,3.713642e-05,0.00014722215,"[3.583478, 0.11922907, 0.04085349, 0.9861505, 0.99650204]",0.11922907,0.9861505,0.04085349,0.99650204,1.9826525
0.00023314197,2.124751e-05,0.00025438948,"[3.214034, 0.07631425, 0.047100443, 0.9845488, 0.9953384]",0.07631425,0.9845488,0.047100443,0.9953384,1.9798872
0.0010336435,1.5638141e-05,0.0010492817,"[3.1911743, 0.07802651, 0.045004327, 0.96238804, 0.9984777]",0.07802651,0.96238804,0.045004327,0.9984777,1.9608657
0.00019069391,3.6623023e-05,0.00022731694,"[3.3441076, 0.08925458, 0.047086533, 0.9838018, 0.99689484]",0.08925458,0.9838018,0.047086533,0.99689484,1.9806967
0.0039117304,2.3093582e-05,0.003934824,"[2.958805, 0.059036206, 0.04004228, 0.97032404, 0.99769616]",0.059036206,0.97032404,0.04004228,0.99769616,1.9680202
8.161072e-05,1.2191269e-05,9.380199e-05,"[3.419691, 0.09920618, 0.04405354, 0.9902824, 0.9968113]",0.09920618,0.9902824,0.04405354,0.9968113,1.9870937
0.00081174256,5.309416e-05,0.00086483674,"[3.1678815, 0.0824535, 0.03698044, 0.9761113, 0.9974309]",0.0824535,0.9761113,0.03698044,0.9974309,1.9735422
0.0004825667,1.3574661e-05,0.0004961414,"[3.782223, 0.11377907, 0.06538402, 0.9928469, 0.997745]",0.11377907,0.9928469,0.06538402,0.997745,1.9905919
0.0011290604,1.5056102e-05,0.0011441165,"[3.3456151, 0.0798715, 0.05751409, 0.97383904, 0.9979202]",0.0798715,0.97383904,0.05751409,0.9979202,1.9717593
